Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00   300001     0.00     0.00  std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int)
  0.00      0.15     0.00   300001     0.00     0.00  std::_Bit_iterator::operator+=(long)
  0.00      0.15     0.00   300001     0.00     0.00  std::_Bit_iterator_base::_M_incr(long)
  0.00      0.15     0.00   300001     0.00     0.00  std::operator+(std::_Bit_iterator const&, long)
  0.00      0.15     0.00   300000     0.00     0.00  std::_Bit_iterator::operator*() const
  0.00      0.15     0.00   300000     0.00     0.00  std::_Bit_iterator::operator[](long) const
  0.00      0.15     0.00   300000     0.00     0.00  std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long)
  0.00      0.15     0.00   300000     0.00     0.00  std::vector<bool, std::allocator<bool> >::begin()
  0.00      0.15     0.00   300000     0.00     0.00  std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  0.00      0.15     0.00   300000     0.00     0.00  std::vector<int, std::allocator<int> >::operator[](unsigned long)
  0.00      0.15     0.00   270823     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      0.15     0.00   270823     0.00     0.00  std::allocator<int>::allocator()
  0.00      0.15     0.00   270822     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl()
  0.00      0.15     0.00   270822     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_Deque_base()
  0.00      0.15     0.00   270821     0.00     0.00  void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*)
  0.00      0.15     0.00   212481     0.00     0.00  std::deque<int, std::allocator<int> >&& std::forward<std::deque<int, std::allocator<int> > >(std::remove_reference<std::deque<int, std::allocator<int> > >::type&)
  0.00      0.15     0.00   212463     0.00     0.00  std::remove_reference<std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&>::type&& std::move<std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&>(std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data&)
  0.00      0.15     0.00   200000     0.00     0.00  std::_Bit_reference::operator bool() const
